N;TEMPO;TIPO;DISPOSITIVO;EXECUTANDO;FILA;PROCESSO
15;45;FIM;D3  ;true;0;P14
15;46;RUN;CPU ;true;11;P12
15;46;RUN;D1  ;true;0;P13
15;47;RUN;CPU ;true;11;P12
15;47;RUN;D1  ;true;0;P13
15;48;RUN;CPU ;true;11;P12
15;48;RUN;D1  ;true;0;P13
15;49;RUN;CPU ;true;11;P12
15;49;RUN;D1  ;true;0;P13
15;50;RUN;CPU ;true;11;P12
15;50;RUN;D1  ;true;0;P13
15;51;RUN;CPU ;true;11;P12
15;51;RUN;D1  ;true;0;P13
15;52;RUN;CPU ;true;11;P12
15;52;RUN;D1  ;true;0;P13
15;53;RUN;CPU ;true;11;P12
15;53;RUN;D1  ;true;0;P13
15;54;RUN;CPU ;true;11;P12
15;54;RUN;D1  ;true;0;P13
15;55;RUN;CPU ;true;11;P12
15;55;RUN;D1  ;true;0;P13
15;56;RUN;CPU ;true;11;P12
15;56;RUN;D1  ;true;0;P13
15;57;RUN;CPU ;true;11;P12
15;57;RUN;D1  ;true;0;P13
15;58;RUN;CPU ;true;11;P12
15;58;RUN;D1  ;true;0;P13
15;59;RUN;CPU ;true;11;P12
15;59;RUN;D1  ;true;0;P13
15;60;RUN;CPU ;true;11;P12
15;60;FIM;CPU ;true;11;P12
15;60;INI;CPU ;true;10;P11
15;60;RUN;D1  ;true;0;P13
15;60;FIM;D1  ;true;0;P13
15;60;INI;D3  ;true;0;P12
15;61;RUN;CPU ;true;10;P11
15;61;RUN;D3  ;true;0;P12
15;62;RUN;CPU ;true;10;P11
15;62;RUN;D3  ;true;0;P12
15;63;RUN;CPU ;true;10;P11
15;63;RUN;D3  ;true;0;P12
15;64;RUN;CPU ;true;10;P11
15;64;RUN;D3  ;true;0;P12
15;65;RUN;CPU ;true;10;P11
15;65;RUN;D3  ;true;0;P12
15;66;RUN;CPU ;true;10;P11
15;66;RUN;D3  ;true;0;P12
15;67;RUN;CPU ;true;10;P11
15;67;RUN;D3  ;true;0;P12
15;68;RUN;CPU ;true;10;P11
15;68;RUN;D3  ;true;0;P12
15;69;RUN;CPU ;true;10;P11
15;69;RUN;D3  ;true;0;P12
15;70;RUN;CPU ;true;10;P11
15;70;RUN;D3  ;true;0;P12
15;71;RUN;CPU ;true;10;P11
15;71;RUN;D3  ;true;0;P12
15;72;RUN;CPU ;true;10;P11
15;72;RUN;D3  ;true;0;P12
15;73;RUN;CPU ;true;10;P11
15;73;RUN;D3  ;true;0;P12
15;74;RUN;CPU ;true;10;P11
15;74;RUN;D3  ;true;0;P12
15;75;RUN;CPU ;true;10;P11
15;75;FIM;CPU ;true;10;P11
15;75;INI;CPU ;true;9;P10
15;75;RUN;D3  ;true;1;P12
15;75;FIM;D3  ;true;1;P12
15;75;INI;D3  ;true;0;P11
15;76;RUN;CPU ;true;9;P10
15;76;RUN;D3  ;true;0;P11
15;77;RUN;CPU ;true;9;P10
15;77;RUN;D3  ;true;0;P11
15;78;RUN;CPU ;true;9;P10
15;78;RUN;D3  ;true;0;P11
15;79;RUN;CPU ;true;9;P10
15;79;RUN;D3  ;true;0;P11
15;80;RUN;CPU ;true;9;P10
15;80;RUN;D3  ;true;0;P11
15;81;RUN;CPU ;true;9;P10
15;81;RUN;D3  ;true;0;P11
15;82;RUN;CPU ;true;9;P10
15;82;RUN;D3  ;true;0;P11
15;83;RUN;CPU ;true;9;P10
15;83;RUN;D3  ;true;0;P11
15;84;RUN;CPU ;true;9;P10
15;84;RUN;D3  ;true;0;P11
15;85;RUN;CPU ;true;9;P10
15;85;RUN;D3  ;true;0;P11
15;86;RUN;CPU ;true;9;P10
15;86;RUN;D3  ;true;0;P11
15;87;RUN;CPU ;true;9;P10
15;87;RUN;D3  ;true;0;P11
15;88;RUN;CPU ;true;9;P10
15;88;RUN;D3  ;true;0;P11
15;89;RUN;CPU ;true;9;P10
15;89;RUN;D3  ;true;0;P11
15;90;RUN;CPU ;true;9;P10
15;90;FIM;CPU ;true;9;P10
15;90;INI;CPU ;true;8;P9
15;90;RUN;D3  ;true;1;P11
15;90;FIM;D3  ;true;1;P11
15;90;INI;D3  ;true;0;P10
15;91;RUN;CPU ;true;8;P9
15;91;RUN;D3  ;true;0;P10
15;92;RUN;CPU ;true;8;P9
15;92;RUN;D3  ;true;0;P10
15;93;RUN;CPU ;true;8;P9
15;93;RUN;D3  ;true;0;P10
15;94;RUN;CPU ;true;8;P9
15;94;RUN;D3  ;true;0;P10
15;95;RUN;CPU ;true;8;P9
15;95;RUN;D3  ;true;0;P10
15;96;RUN;CPU ;true;8;P9
15;96;RUN;D3  ;true;0;P10
15;97;RUN;CPU ;true;8;P9
15;97;RUN;D3  ;true;0;P10
15;98;RUN;CPU ;true;8;P9
15;98;RUN;D3  ;true;0;P10
15;99;RUN;CPU ;true;8;P9
15;99;RUN;D3  ;true;0;P10
15;100;RUN;CPU ;true;8;P9
15;100;RUN;D3  ;true;0;P10
15;101;RUN;CPU ;true;8;P9
15;101;RUN;D3  ;true;0;P10
15;102;RUN;CPU ;true;8;P9
15;102;RUN;D3  ;true;0;P10
15;103;RUN;CPU ;true;8;P9
15;103;RUN;D3  ;true;0;P10
15;104;RUN;CPU ;true;8;P9
15;104;RUN;D3  ;true;0;P10
15;105;RUN;CPU ;true;8;P9
15;105;FIM;CPU ;true;8;P9
15;105;INI;CPU ;true;7;P8
15;105;INI;D1  ;true;0;P9
15;105;RUN;D3  ;true;0;P10
15;105;FIM;D3  ;true;0;P10
15;106;RUN;CPU ;true;7;P8
15;106;RUN;D1  ;true;0;P9
15;107;RUN;CPU ;true;7;P8
15;107;RUN;D1  ;true;0;P9
15;108;RUN;CPU ;true;7;P8
15;108;RUN;D1  ;true;0;P9
15;109;RUN;CPU ;true;7;P8
15;109;RUN;D1  ;true;0;P9
15;110;RUN;CPU ;true;7;P8
15;110;RUN;D1  ;true;0;P9
15;111;RUN;CPU ;true;7;P8
15;111;RUN;D1  ;true;0;P9
15;112;RUN;CPU ;true;7;P8
15;112;RUN;D1  ;true;0;P9
15;113;RUN;CPU ;true;7;P8
15;113;RUN;D1  ;true;0;P9
15;114;RUN;CPU ;true;7;P8
15;114;RUN;D1  ;true;0;P9
15;115;RUN;CPU ;true;7;P8
15;115;RUN;D1  ;true;0;P9
15;116;RUN;CPU ;true;7;P8
15;116;RUN;D1  ;true;0;P9
15;117;RUN;CPU ;true;7;P8
15;117;RUN;D1  ;true;0;P9
15;118;RUN;CPU ;true;7;P8
15;118;RUN;D1  ;true;0;P9
15;119;RUN;CPU ;true;7;P8
15;119;RUN;D1  ;true;0;P9
15;120;RUN;CPU ;true;7;P8
15;120;FIM;CPU ;true;7;P8
15;120;INI;CPU ;true;6;P7
15;120;RUN;D1  ;true;0;P9
15;120;FIM;D1  ;true;0;P9
15;120;INI;D2  ;true;0;P8
15;121;RUN;CPU ;true;6;P7
15;121;RUN;D2  ;true;0;P8
15;122;RUN;CPU ;true;6;P7
15;122;RUN;D2  ;true;0;P8
15;123;RUN;CPU ;true;6;P7
15;123;RUN;D2  ;true;0;P8
15;124;RUN;CPU ;true;6;P7
15;124;RUN;D2  ;true;0;P8
15;125;RUN;CPU ;true;6;P7
15;125;RUN;D2  ;true;0;P8
15;126;RUN;CPU ;true;6;P7
15;126;RUN;D2  ;true;0;P8
15;127;RUN;CPU ;true;6;P7
15;127;RUN;D2  ;true;0;P8
15;128;RUN;CPU ;true;6;P7
15;128;RUN;D2  ;true;0;P8
15;129;RUN;CPU ;true;6;P7
15;129;RUN;D2  ;true;0;P8
15;130;RUN;CPU ;true;6;P7
15;130;RUN;D2  ;true;0;P8
15;131;RUN;CPU ;true;6;P7
15;131;RUN;D2  ;true;0;P8
15;132;RUN;CPU ;true;6;P7
15;132;RUN;D2  ;true;0;P8
15;133;RUN;CPU ;true;6;P7
15;133;RUN;D2  ;true;0;P8
15;134;RUN;CPU ;true;6;P7
15;134;RUN;D2  ;true;0;P8
15;135;RUN;CPU ;true;6;P7
15;135;FIM;CPU ;true;6;P7
15;135;INI;CPU ;true;5;P6
15;135;RUN;D2  ;true;0;P8
15;135;INI;D3  ;true;0;P7
15;136;RUN;CPU ;true;5;P6
15;136;RUN;D2  ;true;0;P8
15;136;RUN;D3  ;true;0;P7
15;137;RUN;CPU ;true;5;P6
15;137;RUN;D2  ;true;0;P8
15;137;RUN;D3  ;true;0;P7
15;138;RUN;CPU ;true;5;P6
15;138;RUN;D2  ;true;0;P8
15;138;RUN;D3  ;true;0;P7
15;139;RUN;CPU ;true;5;P6
15;139;RUN;D2  ;true;0;P8
15;139;RUN;D3  ;true;0;P7
15;140;RUN;CPU ;true;5;P6
15;140;RUN;D2  ;true;0;P8
15;140;RUN;D3  ;true;0;P7
15;141;RUN;CPU ;true;5;P6
15;141;RUN;D2  ;true;0;P8
15;141;RUN;D3  ;true;0;P7
15;142;RUN;CPU ;true;5;P6
15;142;RUN;D2  ;true;0;P8
15;142;RUN;D3  ;true;0;P7
15;143;RUN;CPU ;true;5;P6
15;143;RUN;D2  ;true;0;P8
15;143;RUN;D3  ;true;0;P7
15;144;RUN;CPU ;true;5;P6
15;144;RUN;D2  ;true;0;P8
15;144;RUN;D3  ;true;0;P7
15;145;RUN;CPU ;true;5;P6
15;145;RUN;D2  ;true;0;P8
15;145;FIM;D2  ;true;0;P8
15;145;RUN;D3  ;true;0;P7
15;146;RUN;CPU ;true;5;P6
15;146;RUN;D3  ;true;0;P7
15;147;RUN;CPU ;true;5;P6
15;147;RUN;D3  ;true;0;P7
15;148;RUN;CPU ;true;5;P6
15;148;RUN;D3  ;true;0;P7
15;149;RUN;CPU ;true;5;P6
15;149;RUN;D3  ;true;0;P7
15;150;RUN;CPU ;true;5;P6
15;150;FIM;CPU ;true;5;P6
15;150;INI;CPU ;true;4;P5
15;150;INI;D1  ;true;0;P6
15;150;RUN;D3  ;true;0;P7
15;150;FIM;D3  ;true;0;P7
15;151;RUN;CPU ;true;4;P5
15;151;RUN;D1  ;true;0;P6
15;152;RUN;CPU ;true;4;P5
15;152;RUN;D1  ;true;0;P6
15;153;RUN;CPU ;true;4;P5
15;153;RUN;D1  ;true;0;P6
15;154;RUN;CPU ;true;4;P5
15;154;RUN;D1  ;true;0;P6
15;155;RUN;CPU ;true;4;P5
15;155;RUN;D1  ;true;0;P6
15;156;RUN;CPU ;true;4;P5
15;156;RUN;D1  ;true;0;P6
15;157;RUN;CPU ;true;4;P5
15;157;RUN;D1  ;true;0;P6
15;158;RUN;CPU ;true;4;P5
15;158;RUN;D1  ;true;0;P6
15;159;RUN;CPU ;true;4;P5
15;159;RUN;D1  ;true;0;P6
15;160;RUN;CPU ;true;4;P5
15;160;RUN;D1  ;true;0;P6
15;161;RUN;CPU ;true;4;P5
15;161;RUN;D1  ;true;0;P6
15;162;RUN;CPU ;true;4;P5
15;162;RUN;D1  ;true;0;P6
15;163;RUN;CPU ;true;4;P5
15;163;RUN;D1  ;true;0;P6
15;164;RUN;CPU ;true;4;P5
15;164;RUN;D1  ;true;0;P6
15;165;RUN;CPU ;true;4;P5
15;165;FIM;CPU ;true;4;P5
15;165;INI;CPU ;true;3;P4
15;165;RUN;D1  ;true;1;P6
15;165;FIM;D1  ;true;1;P6
15;165;INI;D1  ;true;0;P5
15;166;RUN;CPU ;true;3;P4
15;166;RUN;D1  ;true;0;P5
15;167;RUN;CPU ;true;3;P4
15;167;RUN;D1  ;true;0;P5
15;168;RUN;CPU ;true;3;P4
15;168;RUN;D1  ;true;0;P5
15;169;RUN;CPU ;true;3;P4
15;169;RUN;D1  ;true;0;P5
15;170;RUN;CPU ;true;3;P4
15;170;RUN;D1  ;true;0;P5
15;171;RUN;CPU ;true;3;P4
15;171;RUN;D1  ;true;0;P5
15;172;RUN;CPU ;true;3;P4
15;172;RUN;D1  ;true;0;P5
15;173;RUN;CPU ;true;3;P4
15;173;RUN;D1  ;true;0;P5
15;174;RUN;CPU ;true;3;P4
15;174;RUN;D1  ;true;0;P5
15;175;RUN;CPU ;true;3;P4
15;175;RUN;D1  ;true;0;P5
15;176;RUN;CPU ;true;3;P4
15;176;RUN;D1  ;true;0;P5
15;177;RUN;CPU ;true;3;P4
15;177;RUN;D1  ;true;0;P5
15;178;RUN;CPU ;true;3;P4
15;178;RUN;D1  ;true;0;P5
15;179;RUN;CPU ;true;3;P4
15;179;RUN;D1  ;true;0;P5
15;180;RUN;CPU ;true;3;P4
15;180;FIM;CPU ;true;3;P4
15;180;INI;CPU ;true;2;P3
15;180;RUN;D1  ;true;0;P5
15;180;FIM;D1  ;true;0;P5
15;180;INI;D3  ;true;0;P4
15;181;RUN;CPU ;true;2;P3
15;181;RUN;D3  ;true;0;P4
15;182;RUN;CPU ;true;2;P3
15;182;RUN;D3  ;true;0;P4
15;183;RUN;CPU ;true;2;P3
15;183;RUN;D3  ;true;0;P4
15;184;RUN;CPU ;true;2;P3
15;184;RUN;D3  ;true;0;P4
15;185;RUN;CPU ;true;2;P3
15;185;RUN;D3  ;true;0;P4
15;186;RUN;CPU ;true;2;P3
15;186;RUN;D3  ;true;0;P4
15;187;RUN;CPU ;true;2;P3
15;187;RUN;D3  ;true;0;P4
15;188;RUN;CPU ;true;2;P3
15;188;RUN;D3  ;true;0;P4
15;189;RUN;CPU ;true;2;P3
15;189;RUN;D3  ;true;0;P4
15;190;RUN;CPU ;true;2;P3
15;190;RUN;D3  ;true;0;P4
15;191;RUN;CPU ;true;2;P3
15;191;RUN;D3  ;true;0;P4
15;192;RUN;CPU ;true;2;P3
15;192;RUN;D3  ;true;0;P4
15;193;RUN;CPU ;true;2;P3
15;193;RUN;D3  ;true;0;P4
15;194;RUN;CPU ;true;2;P3
15;194;RUN;D3  ;true;0;P4
15;195;RUN;CPU ;true;2;P3
15;195;FIM;CPU ;true;2;P3
15;195;INI;CPU ;true;1;P2
15;195;RUN;D3  ;true;1;P4
15;195;FIM;D3  ;true;1;P4
15;195;INI;D3  ;true;0;P3
15;196;RUN;CPU ;true;1;P2
15;196;RUN;D3  ;true;0;P3
15;197;RUN;CPU ;true;1;P2
15;197;RUN;D3  ;true;0;P3
15;198;RUN;CPU ;true;1;P2
15;198;RUN;D3  ;true;0;P3
15;199;RUN;CPU ;true;1;P2
15;199;RUN;D3  ;true;0;P3
15;200;RUN;CPU ;true;1;P2
15;200;RUN;D3  ;true;0;P3
15;201;RUN;CPU ;true;1;P2
15;201;RUN;D3  ;true;0;P3
15;202;RUN;CPU ;true;1;P2
15;202;RUN;D3  ;true;0;P3
15;203;RUN;CPU ;true;1;P2
15;203;RUN;D3  ;true;0;P3
15;204;RUN;CPU ;true;1;P2
15;204;RUN;D3  ;true;0;P3
15;205;RUN;CPU ;true;1;P2
15;205;RUN;D3  ;true;0;P3
15;206;RUN;CPU ;true;1;P2
15;206;RUN;D3  ;true;0;P3
15;207;RUN;CPU ;true;1;P2
15;207;RUN;D3  ;true;0;P3
15;208;RUN;CPU ;true;1;P2
15;208;RUN;D3  ;true;0;P3
15;209;RUN;CPU ;true;1;P2
15;209;RUN;D3  ;true;0;P3
15;210;RUN;CPU ;true;1;P2
15;210;FIM;CPU ;true;1;P2
15;210;INI;CPU ;true;0;P1
15;210;RUN;D3  ;true;1;P3
15;210;FIM;D3  ;true;1;P3
15;210;INI;D3  ;true;0;P2
15;211;RUN;CPU ;true;0;P1
15;211;RUN;D3  ;true;0;P2
15;212;RUN;CPU ;true;0;P1
15;212;RUN;D3  ;true;0;P2
15;213;RUN;CPU ;true;0;P1
15;213;RUN;D3  ;true;0;P2
15;214;RUN;CPU ;true;0;P1
15;214;RUN;D3  ;true;0;P2
15;215;RUN;CPU ;true;0;P1
15;215;RUN;D3  ;true;0;P2
15;216;RUN;CPU ;true;0;P1
15;216;RUN;D3  ;true;0;P2
15;217;RUN;CPU ;true;0;P1
15;217;RUN;D3  ;true;0;P2
15;218;RUN;CPU ;true;0;P1
15;218;RUN;D3  ;true;0;P2
15;219;RUN;CPU ;true;0;P1
15;219;RUN;D3  ;true;0;P2
15;220;RUN;CPU ;true;0;P1
15;220;RUN;D3  ;true;0;P2
15;221;RUN;CPU ;true;0;P1
15;221;RUN;D3  ;true;0;P2
15;222;RUN;CPU ;true;0;P1
15;222;RUN;D3  ;true;0;P2
15;223;RUN;CPU ;true;0;P1
15;223;RUN;D3  ;true;0;P2
15;224;RUN;CPU ;true;0;P1
15;224;RUN;D3  ;true;0;P2
15;225;RUN;CPU ;true;0;P1
15;225;FIM;CPU ;true;0;P1
15;225;INI;D1  ;true;0;P1
15;225;RUN;D3  ;true;0;P2
15;225;FIM;D3  ;true;0;P2
15;226;RUN;D1  ;true;0;P1
15;227;RUN;D1  ;true;0;P1
15;228;RUN;D1  ;true;0;P1
15;229;RUN;D1  ;true;0;P1
15;230;RUN;D1  ;true;0;P1
15;231;RUN;D1  ;true;0;P1
15;232;RUN;D1  ;true;0;P1
15;233;RUN;D1  ;true;0;P1
15;234;RUN;D1  ;true;0;P1
15;235;RUN;D1  ;true;0;P1
15;236;RUN;D1  ;true;0;P1
15;237;RUN;D1  ;true;0;P1
15;238;RUN;D1  ;true;0;P1
15;239;RUN;D1  ;true;0;P1
15;240;RUN;D1  ;true;0;P1
15;240;FIM;D1  ;true;0;P1
16;0;INI;CPU ;true;15;P16
16;1;RUN;CPU ;true;15;P16
16;2;RUN;CPU ;true;15;P16
16;3;RUN;CPU ;true;15;P16
16;4;RUN;CPU ;true;15;P16
16;5;RUN;CPU ;true;15;P16
16;6;RUN;CPU ;true;15;P16
16;7;RUN;CPU ;true;15;P16
16;8;RUN;CPU ;true;15;P16
16;9;RUN;CPU ;true;15;P16
16;10;RUN;CPU ;true;15;P16
16;11;RUN;CPU ;true;15;P16
16;12;RUN;CPU ;true;15;P16
16;13;RUN;CPU ;true;15;P16
16;14;RUN;CPU ;true;15;P16
16;15;RUN;CPU ;true;15;P16
16;15;FIM;CPU ;true;15;P16
16;15;INI;CPU ;true;14;P15
16;15;INI;D1  ;true;0;P16
16;16;RUN;CPU ;true;14;P15
16;16;RUN;D1  ;true;0;P16
16;17;RUN;CPU ;true;14;P15
16;17;RUN;D1  ;true;0;P16
16;18;RUN;CPU ;true;14;P15
16;18;RUN;D1  ;true;0;P16
16;19;RUN;CPU ;true;14;P15
16;19;RUN;D1  ;true;0;P16
16;20;RUN;CPU ;true;14;P15
16;20;RUN;D1  ;true;0;P16
16;21;RUN;CPU ;true;14;P15
16;21;RUN;D1  ;true;0;P16
16;22;RUN;CPU ;true;14;P15
16;22;RUN;D1  ;true;0;P16
16;23;RUN;CPU ;true;14;P15
16;23;RUN;D1  ;true;0;P16
16;24;RUN;CPU ;true;14;P15
16;24;RUN;D1  ;true;0;P16
16;25;RUN;CPU ;true;14;P15
16;25;RUN;D1  ;true;0;P16
16;26;RUN;CPU ;true;14;P15
16;26;RUN;D1  ;true;0;P16
16;27;RUN;CPU ;true;14;P15
16;27;RUN;D1  ;true;0;P16
16;28;RUN;CPU ;true;14;P15
16;28;RUN;D1  ;true;0;P16
16;29;RUN;CPU ;true;14;P15
16;29;RUN;D1  ;true;0;P16
16;30;RUN;CPU ;true;14;P15
16;30;FIM;CPU ;true;14;P15
16;30;INI;CPU ;true;13;P14
16;30;RUN;D1  ;true;1;P16
16;30;FIM;D1  ;true;1;P16
16;30;INI;D1  ;true;0;P15
16;31;RUN;CPU ;true;13;P14
16;31;RUN;D1  ;true;0;P15
16;32;RUN;CPU ;true;13;P14
16;32;RUN;D1  ;true;0;P15
16;33;RUN;CPU ;true;13;P14
16;33;RUN;D1  ;true;0;P15
16;34;RUN;CPU ;true;13;P14
16;34;RUN;D1  ;true;0;P15
16;35;RUN;CPU ;true;13;P14
16;35;RUN;D1  ;true;0;P15
16;36;RUN;CPU ;true;13;P14
16;36;RUN;D1  ;true;0;P15
16;37;RUN;CPU ;true;13;P14
16;37;RUN;D1  ;true;0;P15
16;38;RUN;CPU ;true;13;P14
16;38;RUN;D1  ;true;0;P15
16;39;RUN;CPU ;true;13;P14
16;39;RUN;D1  ;true;0;P15
16;40;RUN;CPU ;true;13;P14
16;40;RUN;D1  ;true;0;P15
16;41;RUN;CPU ;true;13;P14
16;41;RUN;D1  ;true;0;P15
16;42;RUN;CPU ;true;13;P14
16;42;RUN;D1  ;true;0;P15
16;43;RUN;CPU ;true;13;P14
16;43;RUN;D1  ;true;0;P15
16;44;RUN;CPU ;true;13;P14
16;44;RUN;D1  ;true;0;P15
16;45;RUN;CPU ;true;13;P14
16;45;FIM;CPU ;true;13;P14
16;45;INI;CPU ;true;12;P13
16;45;RUN;D1  ;true;1;P15
16;45;FIM;D1  ;true;1;P15
16;45;INI;D1  ;true;0;P14
16;46;RUN;CPU ;true;12;P13
16;46;RUN;D1  ;true;0;P14
16;47;RUN;CPU ;true;12;P13
16;47;RUN;D1  ;true;0;P14
16;48;RUN;CPU ;true;12;P13
16;48;RUN;D1  ;true;0;P14
16;49;RUN;CPU ;true;12;P13
16;49;RUN;D1  ;true;0;P14
16;50;RUN;CPU ;true;12;P13
16;50;RUN;D1  ;true;0;P14
16;51;RUN;CPU ;true;12;P13
16;51;RUN;D1  ;true;0;P14
16;52;RUN;CPU ;true;12;P13
16;52;RUN;D1  ;true;0;P14
16;53;RUN;CPU ;true;12;P13
16;53;RUN;D1  ;true;0;P14
16;54;RUN;CPU ;true;12;P13
16;54;RUN;D1  ;true;0;P14
16;55;RUN;CPU ;true;12;P13
16;55;RUN;D1  ;true;0;P14
16;56;RUN;CPU ;true;12;P13
16;56;RUN;D1  ;true;0;P14
16;57;RUN;CPU ;true;12;P13
16;57;RUN;D1  ;true;0;P14
16;58;RUN;CPU ;true;12;P13
16;58;RUN;D1  ;true;0;P14
16;59;RUN;CPU ;true;12;P13
16;59;RUN;D1  ;true;0;P14
16;60;RUN;CPU ;true;12;P13
16;60;FIM;CPU ;true;12;P13
16;60;INI;CPU ;true;11;P12
16;60;RUN;D1  ;true;0;P14
16;60;FIM;D1  ;true;0;P14
16;61;RUN;CPU ;true;11;P12
16;62;RUN;CPU ;true;11;P12
16;63;RUN;CPU ;true;11;P12
16;64;RUN;CPU ;true;11;P12
16;65;RUN;CPU ;true;11;P12
16;66;RUN;CPU ;true;11;P12
16;67;RUN;CPU ;true;11;P12
16;68;RUN;CPU ;true;11;P12
16;69;RUN;CPU ;true;11;P12
16;70;RUN;CPU ;true;11;P12
16;71;RUN;CPU ;true;11;P12
16;72;RUN;CPU ;true;11;P12
16;73;RUN;CPU ;true;11;P12
16;74;RUN;CPU ;true;11;P12
16;75;RUN;CPU ;true;11;P12
16;75;FIM;CPU ;true;11;P12
16;75;INI;CPU ;true;10;P11
16;75;INI;D1  ;true;0;P12
16;76;RUN;CPU ;true;10;P11
16;76;RUN;D1  ;true;0;P12
16;77;RUN;CPU ;true;10;P11
16;77;RUN;D1  ;true;0;P12
16;78;RUN;CPU ;true;10;P11
16;78;RUN;D1  ;true;0;P12
16;79;RUN;CPU ;true;10;P11
16;79;RUN;D1  ;true;0;P12
16;80;RUN;CPU ;true;10;P11
16;80;RUN;D1  ;true;0;P12
16;81;RUN;CPU ;true;10;P11
16;81;RUN;D1  ;true;0;P12
16;82;RUN;CPU ;true;10;P11
16;82;RUN;D1  ;true;0;P12
16;83;RUN;CPU ;true;10;P11
16;83;RUN;D1  ;true;0;P12
16;84;RUN;CPU ;true;10;P11
16;84;RUN;D1  ;true;0;P12
16;85;RUN;CPU ;true;10;P11
16;85;RUN;D1  ;true;0;P12
16;86;RUN;CPU ;true;10;P11
16;86;RUN;D1  ;true;0;P12
16;87;RUN;CPU ;true;10;P11
16;87;RUN;D1  ;true;0;P12
16;88;RUN;CPU ;true;10;P11
16;88;RUN;D1  ;true;0;P12
16;89;RUN;CPU ;true;10;P11
16;89;RUN;D1  ;true;0;P12
16;90;RUN;CPU ;true;10;P11
16;90;FIM;CPU ;true;10;P11
16;90;INI;CPU ;true;9;P10
16;90;RUN;D1  ;true;0;P12
16;90;FIM;D1  ;true;0;P12
16;90;INI;D3  ;true;0;P11
16;91;RUN;CPU ;true;9;P10
16;91;RUN;D3  ;true;0;P11
16;92;RUN;CPU ;true;9;P10
16;92;RUN;D3  ;true;0;P11
16;93;RUN;CPU ;true;9;P10
16;93;RUN;D3  ;true;0;P11
16;94;RUN;CPU ;true;9;P10
16;94;RUN;D3  ;true;0;P11
16;95;RUN;CPU ;true;9;P10
16;95;RUN;D3  ;true;0;P11
16;96;RUN;CPU ;true;9;P10
16;96;RUN;D3  ;true;0;P11
16;97;RUN;CPU ;true;9;P10
16;97;RUN;D3  ;true;0;P11
16;98;RUN;CPU ;true;9;P10
16;98;RUN;D3  ;true;0;P11
16;99;RUN;CPU ;true;9;P10
16;99;RUN;D3  ;true;0;P11
16;100;RUN;CPU ;true;9;P10
16;100;RUN;D3  ;true;0;P11
16;101;RUN;CPU ;true;9;P10
16;101;RUN;D3  ;true;0;P11
16;102;RUN;CPU ;true;9;P10
16;102;RUN;D3  ;true;0;P11
16;103;RUN;CPU ;true;9;P10
16;103;RUN;D3  ;true;0;P11
16;104;RUN;CPU ;true;9;P10
16;104;RUN;D3  ;true;0;P11
16;105;RUN;CPU ;true;9;P10
16;105;FIM;CPU ;true;9;P10
16;105;INI;CPU ;true;8;P9
16;105;RUN;D3  ;true;0;P11
16;105;FIM;D3  ;true;0;P11
16;106;RUN;CPU ;true;8;P9
16;107;RUN;CPU ;true;8;P9
16;108;RUN;CPU ;true;8;P9
16;109;RUN;CPU ;true;8;P9
16;110;RUN;CPU ;true;8;P9
16;111;RUN;CPU ;true;8;P9
16;112;RUN;CPU ;true;8;P9
16;113;RUN;CPU ;true;8;P9
16;114;RUN;CPU ;true;8;P9
16;115;RUN;CPU ;true;8;P9
16;116;RUN;CPU ;true;8;P9
16;117;RUN;CPU ;true;8;P9
16;118;RUN;CPU ;true;8;P9
16;119;RUN;CPU ;true;8;P9
16;120;RUN;CPU ;true;8;P9
16;120;FIM;CPU ;true;8;P9
16;120;INI;CPU ;true;7;P8
16;120;INI;D2  ;true;0;P9
16;121;RUN;CPU ;true;7;P8
16;121;RUN;D2  ;true;0;P9
16;122;RUN;CPU ;true;7;P8
16;122;RUN;D2  ;true;0;P9
16;123;RUN;CPU ;true;7;P8
16;123;RUN;D2  ;true;0;P9
16;124;RUN;CPU ;true;7;P8
16;124;RUN;D2  ;true;0;P9
16;125;RUN;CPU ;true;7;P8
16;125;RUN;D2  ;true;0;P9
16;126;RUN;CPU ;true;7;P8
16;126;RUN;D2  ;true;0;P9
16;127;RUN;CPU ;true;7;P8
16;127;RUN;D2  ;true;0;P9
16;128;RUN;CPU ;true;7;P8
16;128;RUN;D2  ;true;0;P9
16;129;RUN;CPU ;true;7;P8
16;129;RUN;D2  ;true;0;P9
16;130;RUN;CPU ;true;7;P8
16;130;RUN;D2  ;true;0;P9
16;131;RUN;CPU ;true;7;P8
16;131;RUN;D2  ;true;0;P9
16;132;RUN;CPU ;true;7;P8
16;132;RUN;D2  ;true;0;P9
16;133;RUN;CPU ;true;7;P8
16;133;RUN;D2  ;true;0;P9
16;134;RUN;CPU ;true;7;P8
16;134;RUN;D2  ;true;0;P9
16;135;RUN;CPU ;true;7;P8
16;135;FIM;CPU ;true;7;P8
16;135;INI;CPU ;true;6;P7
16;135;INI;D1  ;true;0;P8
16;135;RUN;D2  ;true;0;P9
16;136;RUN;CPU ;true;6;P7
16;136;RUN;D1  ;true;0;P8
16;136;RUN;D2  ;true;0;P9
16;137;RUN;CPU ;true;6;P7
16;137;RUN;D1  ;true;0;P8
16;137;RUN;D2  ;true;0;P9
16;138;RUN;CPU ;true;6;P7
16;138;RUN;D1  ;true;0;P8
16;138;RUN;D2  ;true;0;P9
